src,dest
KDR,PIK3R3
KDR,PLCB1
KDR,PLCB2
KDR,PLCB3
KDR,PLCB4
KDR,PLCG1
KDR,PLCG2
KDR,PTK2
KDR,PXN
KDR,SH2D2A
KDR,SHC1
KDR,SHC2
KDR,SHC3
KDR,SHC4
KDR,SRC
KIDINS220,CRK
KIDINS220,CRKL
KIF3A,ARRB1
KIF3A,ARRB2
KIF3A,GLI1
KIF3A,GLI2
KIF3A,GLI3
KIT,CRK
KIT,CRKL
KIT,GAB1
KIT,GAB2
KIT,GRB2
KIT,IRS1
KIT,PIK3CA
KIT,PIK3CB
KIT,PIK3CD
KIT,PIK3R1
KIT,PIK3R2
KIT,PIK3R3
KIT,PLCB1
KIT,PLCB2
KIT,PLCB3
KIT,PLCB4
KIT,PTPN11
KIT,SHC1
KIT,SHC2
KIT,SHC3
KIT,SHC4
KITLG,CSF1R
KITLG,EGFR
KITLG,EPHA2
KITLG,ERBB2
KITLG,ERBB3
KITLG,ERBB4
KITLG,FGFR1
KITLG,FGFR2
KITLG,FGFR3
KITLG,FGFR4
KITLG,FLT1
KITLG,FLT3
KITLG,FLT4
KITLG,IGF1R
KITLG,INSR
KITLG,KDR
KITLG,KIT
KITLG,MET
KITLG,NGFR
KITLG,NTRK1
KITLG,NTRK2
KITLG,PDGFRA
KITLG,PDGFRB
KITLG,TEK
KLF2,NOS1
KLF2,NOS2
KLF2,NOS3
KLF4,SOX2
KNG1,ADORA1
KNG1,ADORA3
KNG1,BDKRB2
KNG1,OPRD1
KRAS,AFDN
KRAS,BRAF
KRAS,BRAP
KRAS,FOS
KRAS,JUN
KRAS,MAP3K1
KRAS,MAP3K3
KRAS,MAPK1
KRAS,MAPK10
KRAS,MAPK11
KRAS,MAPK12
KRAS,MAPK13
KRAS,MAPK14
KRAS,MAPK3
KRAS,MAPK8
KRAS,MAPK9
KRAS,PIK3CA
KRAS,PIK3CB
KRAS,PIK3CD
KRAS,PIK3R1
KRAS,PIK3R2
KRAS,PIK3R3
KRAS,PLCE1
KRAS,RAF1
KRAS,RALBP1
KRAS,RALGDS
KRAS,RAPGEF5
KRAS,RASSF1
KRAS,RASSF5
KRAS,RGL1
KRAS,RGL2
KRAS,RIN1
KRAS,TIAM1
KRIT1,CTNNB1
LAMA1,ITGA1
LAMA1,ITGA10
LAMA1,ITGA11
LAMA1,ITGA2
LAMA1,ITGA2B
LAMA1,ITGA3
LAMA1,ITGA4
LAMA1,ITGA5
LAMA1,ITGA6
LAMA1,ITGA7
LAMA1,ITGA8
LAMA1,ITGA9
LAMA1,ITGAV
LAMA1,ITGB1
LAMA1,ITGB3
LAMA1,ITGB4
LAMA1,ITGB5
LAMA1,ITGB6
LAMA1,ITGB7
LAMA1,ITGB8
LAMA1,PTK2
LAMA2,ITGA1
LAMA2,ITGA10
LAMA2,ITGA11
LAMA2,ITGA2
LAMA2,ITGA2B
LAMA2,ITGA3
LAMA2,ITGA4
LAMA2,ITGA5
LAMA2,ITGA6
LAMA2,ITGA7
LAMA2,ITGA8
LAMA2,ITGA9
LAMA2,ITGAV
LAMA2,ITGB1
LAMA2,ITGB3
LAMA2,ITGB4
LAMA2,ITGB5
LAMA2,ITGB6
LAMA2,ITGB7
LAMA2,ITGB8
LAMA2,PTK2
LAMA3,ITGA1
LAMA3,ITGA10
LAMA3,ITGA11
LAMA3,ITGA2
LAMA3,ITGA2B
LAMA3,ITGA3
LAMA3,ITGA4
LAMA3,ITGA5
LAMA3,ITGA6
LAMA3,ITGA7
LAMA3,ITGA8
LAMA3,ITGA9
LAMA3,ITGAV
LAMA3,ITGB1
LAMA3,ITGB3
LAMA3,ITGB4
LAMA3,ITGB5
LAMA3,ITGB6
LAMA3,ITGB7
LAMA3,ITGB8
LAMA3,PTK2
LAMA4,ITGA1
LAMA4,ITGA10
LAMA4,ITGA11
LAMA4,ITGA2
LAMA4,ITGA2B
LAMA4,ITGA3
LAMA4,ITGA4
LAMA4,ITGA5
LAMA4,ITGA6
LAMA4,ITGA7
LAMA4,ITGA8
LAMA4,ITGA9
LAMA4,ITGAV
LAMA4,ITGB1
LAMA4,ITGB3
LAMA4,ITGB4
LAMA4,ITGB5
LAMA4,ITGB6
LAMA4,ITGB7
LAMA4,ITGB8
LAMA4,PTK2
LAMA5,ITGA1
LAMA5,ITGA10
LAMA5,ITGA11
LAMA5,ITGA2
LAMA5,ITGA2B
LAMA5,ITGA3
LAMA5,ITGA4
LAMA5,ITGA5
LAMA5,ITGA6
LAMA5,ITGA7
LAMA5,ITGA8
LAMA5,ITGA9
LAMA5,ITGAV
LAMA5,ITGB1
LAMA5,ITGB3
LAMA5,ITGB4
LAMA5,ITGB5
LAMA5,ITGB6
LAMA5,ITGB7
LAMA5,ITGB8
LAMA5,PTK2
LAMB1,ITGA1
LAMB1,ITGA10
LAMB1,ITGA11
LAMB1,ITGA2
LAMB1,ITGA2B
LAMB1,ITGA3
LAMB1,ITGA4
LAMB1,ITGA5
LAMB1,ITGA6
LAMB1,ITGA7
LAMB1,ITGA8
LAMB1,ITGA9
LAMB1,ITGAV
LAMB1,ITGB1
LAMB1,ITGB3
LAMB1,ITGB4
LAMB1,ITGB5
LAMB1,ITGB6
LAMB1,ITGB7
LAMB1,ITGB8
LAMB1,PTK2
LAMB2,ITGA1
LAMB2,ITGA10
LAMB2,ITGA11
LAMB2,ITGA2
LAMB2,ITGA2B
LAMB2,ITGA3
LAMB2,ITGA4
LAMB2,ITGA5
LAMB2,ITGA6
LAMB2,ITGA7
LAMB2,ITGA8
LAMB2,ITGA9
LAMB2,ITGAV
LAMB2,ITGB1
LAMB2,ITGB3
LAMB2,ITGB4
LAMB2,ITGB5
LAMB2,ITGB6
LAMB2,ITGB7
LAMB2,ITGB8
LAMB2,PTK2
LAMB3,ITGA1
LAMB3,ITGA10
LAMB3,ITGA11
LAMB3,ITGA2
LAMB3,ITGA2B
LAMB3,ITGA3
LAMB3,ITGA4
LAMB3,ITGA5
LAMB3,ITGA6
LAMB3,ITGA7
LAMB3,ITGA8
LAMB3,ITGA9
LAMB3,ITGAV
LAMB3,ITGB1
LAMB3,ITGB3
LAMB3,ITGB4
LAMB3,ITGB5
LAMB3,ITGB6
LAMB3,ITGB7
LAMB3,ITGB8
LAMB3,PTK2
LAMB4,ITGA1
LAMB4,ITGA10
LAMB4,ITGA11
LAMB4,ITGA2
LAMB4,ITGA2B
LAMB4,ITGA3
LAMB4,ITGA4
LAMB4,ITGA5
LAMB4,ITGA6
LAMB4,ITGA7
LAMB4,ITGA8
LAMB4,ITGA9
LAMB4,ITGAV
LAMB4,ITGB1
LAMB4,ITGB3
LAMB4,ITGB4
LAMB4,ITGB5
LAMB4,ITGB6
LAMB4,ITGB7
LAMB4,ITGB8
LAMB4,PTK2
LAMC1,ITGA1
LAMC1,ITGA10
LAMC1,ITGA11
LAMC1,ITGA2
LAMC1,ITGA2B
LAMC1,ITGA3
LAMC1,ITGA4
LAMC1,ITGA5
LAMC1,ITGA6
LAMC1,ITGA7
LAMC1,ITGA8
LAMC1,ITGA9
LAMC1,ITGAV
LAMC1,ITGB1
LAMC1,ITGB3
LAMC1,ITGB4
LAMC1,ITGB5
LAMC1,ITGB6
LAMC1,ITGB7
LAMC1,ITGB8
LAMC1,PTK2
LAMC2,ITGA1
LAMC2,ITGA10
LAMC2,ITGA11
LAMC2,ITGA2
LAMC2,ITGA2B
LAMC2,ITGA3
LAMC2,ITGA4
LAMC2,ITGA5
LAMC2,ITGA6
LAMC2,ITGA7
LAMC2,ITGA8
LAMC2,ITGA9
LAMC2,ITGAV
LAMC2,ITGB1
LAMC2,ITGB3
LAMC2,ITGB4
LAMC2,ITGB5
LAMC2,ITGB6
LAMC2,ITGB7
LAMC2,ITGB8
LAMC2,PTK2
LAMC3,ITGA1
LAMC3,ITGA10
LAMC3,ITGA11
LAMC3,ITGA2
LAMC3,ITGA2B
LAMC3,ITGA3
LAMC3,ITGA4
LAMC3,ITGA5
LAMC3,ITGA6
LAMC3,ITGA7
LAMC3,ITGA8
LAMC3,ITGA9
LAMC3,ITGAV
LAMC3,ITGB1
LAMC3,ITGB3
LAMC3,ITGB4
LAMC3,ITGB5
LAMC3,ITGB6
LAMC3,ITGB7
LAMC3,ITGB8
LAMC3,PTK2
LAMTOR1,RRAGA
LAMTOR1,RRAGC
LAMTOR1,RRAGD
LAMTOR2,RRAGA
LAMTOR2,RRAGC
LAMTOR2,RRAGD
LAMTOR3,MAP2K1
LAMTOR3,MAP2K2
LAMTOR3,RRAGA
LAMTOR3,RRAGC
LAMTOR3,RRAGD
LAMTOR4,RRAGA
LAMTOR4,RRAGC
LAMTOR4,RRAGD
LAMTOR5,RRAGA
LAMTOR5,RRAGC
LAMTOR5,RRAGD
LAT,FYB1
LAT,GRAP2
LAT,GRB2
LAT,LCP2
LAT,PLCG1
LAT,PLCG2
LAT,SKAP1
LATS1,WWTR1
LATS1,YAP1
LATS2,WWTR1
LATS2,YAP1
LCK,ZAP70
LCP2,PLCG1
LCP2,PLCG2
LCP2,RAP1A
LCP2,RAP1B
LCP2,SKAP1
LCP2,VAV1
LCP2,VAV2
LCP2,VAV3
LEF1,AXIN1
LEF1,AXIN2
LEF1,BIRC2
LEF1,BIRC3
LEF1,BIRC5
LEF1,CCND1
LEF1,CCND2
LEF1,CCND3
LEF1,FOSL1
LEF1,JUN
LEF1,MMP7
LEF1,MYC
LEF1,NKD1
LEF1,NKD2
LEF1,PPARD
LEF1,SNAI2
LEF1,SOX2
LEF1,TCF7
LEF1,TCF7L1
LEF1,TCF7L2
LEF1,TEAD1
LEF1,TEAD2
LEF1,TEAD3
LEF1,TEAD4
LEFTY1,NODAL
LEFTY1,TGFB1
LEFTY1,TGFB2
LEFTY1,TGFB3
LEFTY2,NODAL
LEFTY2,TGFB1
LEFTY2,TGFB2
LEFTY2,TGFB3
LEP,CNTFR
LEP,CSF2RB
LEP,CSF3R
LEP,EGFR
LEP,EPOR
LEP,GHR
LEP,IFNAR1
LEP,IFNAR2
LEP,IFNGR1
LEP,IFNGR2
LEP,IFNLR1
LEP,IL10RA
LEP,IL10RB
LEP,IL11RA
LEP,IL12RB1
LEP,IL12RB2
LEP,IL15RA
LEP,IL20RA
LEP,IL20RB
LEP,IL21R
LEP,IL22RA1
LEP,IL22RA2
LEP,IL23R
LEP,IL27RA
LEP,IL2RA
LEP,IL2RB
LEP,IL4R
LEP,IL5RA
LEP,IL6R
LEP,IL6ST
LEP,IL7R
LEP,LEPR
LEP,LIFR
LEP,MPL
LEP,OSMR
LEP,PDGFRA
LEP,PDGFRB
LEP,PRLR
LEPR,CAMKK2
LEPR,JAK1
LEPR,JAK2
LEPR,JAK3
LEPR,PPARA
LEPR,STK11
LEPR,TYK2
LFNG,NOTCH1
LFNG,NOTCH2
LFNG,NOTCH3
LFNG,NOTCH4
LHB,LHCGR
LHCGR,CYP17A1
LHCGR,GNA11
LHCGR,GNA14
LHCGR,GNA15
LHCGR,GNAQ
LHCGR,GNAS
LIF,CNTFR
LIF,CSF2RB
LIF,CSF3R
LIF,EGFR
LIF,EPOR
LIF,GHR
LIF,IFNAR1
LIF,IFNAR2
LIF,IFNGR1
LIF,IFNGR2
LIF,IFNLR1
LIF,IL10RA
LIF,IL10RB
LIF,IL11RA
LIF,IL12RB1
LIF,IL12RB2
LIF,IL15RA
LIF,IL20RA
LIF,IL20RB
LIF,IL21R
LIF,IL22RA1
LIF,IL22RA2
LIF,IL23R
LIF,IL27RA
LIF,IL2RA
LIF,IL2RB
LIF,IL4R
LIF,IL5RA
LIF,IL6R
LIF,IL6ST
LIF,IL7R
LIF,LEPR
LIF,LIFR
LIF,MPL
LIF,OSMR
LIF,PDGFRA
LIF,PDGFRB
LIF,PRLR
LIFR,GRB2
LIFR,JAK1
LIFR,JAK2
LIFR,JAK3
LIFR,PIK3CA
LIFR,PIK3CB
LIFR,PIK3CD
LIFR,PIK3R1
LIFR,PIK3R2
LIFR,PIK3R3
LIFR,TYK2
LIMD1,LATS1
LIMD1,LATS2
LIMD1,SAV1
LLGL1,DLG5
LLGL1,WWTR1
LLGL1,YAP1
LLGL2,DLG5
LLGL2,LLGL1
LLGL2,WWTR1
LLGL2,YAP1
LPAR1,F2R
LPAR1,GNA12
LPAR1,GNA13
LPAR1,GNAQ
LPAR1,GNAS
LPAR1,GNB1
LPAR1,GNB2
LPAR1,GNB3
LPAR1,GNB4
LPAR1,GNG10
LPAR1,GNG11
LPAR1,GNG12
LPAR1,GNG13
LPAR1,GNG2
LPAR1,GNG3
LPAR1,GNG4
LPAR1,GNG5
LPAR1,GNG7
LPAR1,GNG8
LPAR1,GNGT1
LPAR1,GNGT2
LPAR1,LPAR2
LPAR1,LPAR3
LPAR1,LPAR5
LPAR1,PIK3CG
LPAR1,PIK3R5
LPAR1,PIK3R6
LPAR1,PLCB1
LPAR1,PLCB2
LPAR1,PLCB3
LPAR1,PLCB4
LPAR2,GNA12
LPAR2,GNA13
LPAR2,GNAQ
LPAR2,GNAS
LPAR2,GNG8
LPAR2,PIK3CG
LPAR2,PIK3R5
LPAR2,PIK3R6
LPAR2,PLCB1
LPAR2,PLCB2
LPAR2,PLCB3
LPAR2,PLCB4
LPAR3,GNA12
LPAR3,GNA13
LPAR3,GNAQ
LPAR3,GNAS
LPAR3,GNB1
LPAR3,GNB2
LPAR3,GNB3
LPAR3,GNB4
LPAR3,GNG10
LPAR3,GNG11
LPAR3,GNG12
LPAR3,GNG13
LPAR3,GNG2
LPAR3,GNG3
LPAR3,GNG4
LPAR3,GNG5
LPAR3,GNG7
LPAR3,GNG8
LPAR3,GNGT1
LPAR3,GNGT2
LPAR3,LPAR2
LPAR3,LPAR5
LPAR3,PIK3CG
LPAR3,PIK3R5
LPAR3,PIK3R6
LPAR3,PLCB1
LPAR3,PLCB2
LPAR3,PLCB3
LPAR3,PLCB4
LPAR5,GNA12
LPAR5,GNA13
LPAR5,GNAQ
LPAR5,GNAS
LPAR5,GNB4
LPAR5,GNG8
LPAR5,LPAR2
LPAR5,PIK3CG
LPAR5,PIK3R5
LPAR5,PIK3R6
LPAR5,PLCB1
LPAR5,PLCB2
LPAR5,PLCB3
LPAR5,PLCB4
LPAR6,CHRM1
LPAR6,CHRM2
LPAR6,F2R
LPAR6,GNA12
LPAR6,GNA13
LPAR6,GNAS
LPAR6,GNB1
LPAR6,GNB2
LPAR6,GNB3
LPAR6,GNB4
LPAR6,GNB5
LPAR6,GNG10
LPAR6,GNG11
LPAR6,GNG12
LPAR6,GNG13
LPAR6,GNG2
LPAR6,GNG3
LPAR6,GNG4
LPAR6,GNG5
LPAR6,GNG7
LPAR6,GNG8
LPAR6,GNGT1
LPAR6,GNGT2
LPAR6,LPAR1
LPAR6,LPAR2
LPAR6,LPAR3
LPAR6,LPAR5
LPAR6,PIK3CG
LPAR6,PIK3R5
LPAR6,PIK3R6
LPAR6,PLCB1
LPAR6,PLCB2
LPAR6,PLCB3
LPAR6,PLCB4
LRP5,DVL1
LRP5,DVL2
LRP5,DVL3
LRP5,FZD1
LRP5,FZD10
LRP5,FZD2
LRP5,FZD3
LRP5,FZD4
LRP5,FZD5
LRP5,FZD6
LRP5,FZD7
LRP5,FZD8
LRP5,FZD9
LRP6,DVL1
LRP6,DVL2
LRP6,DVL3
LRP6,FZD1
LRP6,FZD10
LRP6,FZD2
LRP6,FZD3
LRP6,FZD4
LRP6,FZD5
LRP6,FZD6
LRP6,FZD7
LRP6,FZD8
LRP6,FZD9
LRP6,LRP5
LSP1,ARHGEF12
LSP1,CYLD
LSP1,HRAS
LSP1,IKBKE
LSP1,KRAS
LSP1,MRAS
LSP1,NRAS
LSP1,RRAS
LSP1,RRAS2
LSP1,SRC
LTA,LTB
LTA,LTBR
LTA,TNFRSF1B
LTB,LTBR
LTB4R2,GNA11
LTB4R2,GNA14
LTB4R2,GNA15
LTB4R2,GNAQ
LTBP1,TGFB1
LTBP1,TGFB2
LTBP1,TGFB3
LTBR,TRAF2
LTBR,TRAF3
LTBR,TRAF5
LY96,TLR4
LYN,CD19
LYN,CD79A
LYN,CD79B
LYN,DAPP1
LYN,DOCK2
LYN,ELMO1
LYN,FCER1G
LYN,FYN
LYN,ITK
LYN,MS4A2
LYN,PIK3CA
LYN,PIK3CB
LYN,PIK3CD
LYN,PIK3CG
LYN,PIK3R1
LYN,PIK3R2
LYN,PIK3R3
LYN,PIK3R5
LYN,PIK3R6
LYN,PTK2
LYN,PTK2B
LYN,SHC1
LYN,SHC2
LYN,SHC3
LYN,SHC4
LYN,SYK
MAGI1,PTEN
MAGI1,RAPGEF2
MAGI1,RAPGEF6
MAGI2,PTEN
MAGI2,RAPGEF2
MAGI2,RAPGEF6
MAGI3,RAPGEF2
MAGI3,RAPGEF6
MALT1,BCL10
MALT1,CARD11
MALT1,CARD9
MALT1,CASP8
MALT1,CHUK
MALT1,IKBKB
MALT1,MAPK1
MALT1,MAPK10
MALT1,MAPK11
MALT1,MAPK12
MALT1,MAPK13
MALT1,MAPK14
MALT1,MAPK3
MALT1,MAPK8
MALT1,MAPK9
MALT1,PIK3CA
MALT1,PIK3CB
MALT1,PIK3CD
MALT1,PIK3R1
MALT1,PIK3R2
MALT1,PIK3R3
MAML1,RBPJ
MAML1,RBPJL
MAML2,KAT2B
MAML2,MAML1
MAML2,RBPJ
MAML2,RBPJL
MAML3,KAT2B
MAML3,MAML1
MAML3,MAML2
MAML3,RBPJ
MAML3,RBPJL
MAP2K1,MAPK1
MAP2K1,MAPK3
MAP2K2,MAPK1
MAP2K2,MAPK3
MAP2K3,MAPK11
MAP2K3,MAPK12
MAP2K3,MAPK13
MAP2K3,MAPK14
MAP2K4,ARRB1
MAP2K4,ARRB2
MAP2K4,CRK
MAP2K4,CRKL
MAP2K4,FLNB
MAP2K4,FLNC
MAP2K4,MAPK10
MAP2K4,MAPK11
MAP2K4,MAPK12
MAP2K4,MAPK13
MAP2K4,MAPK14
MAP2K4,MAPK8
MAP2K4,MAPK8IP3
MAP2K4,MAPK9
MAP2K5,MAPK7
MAP2K6,MAPK11
MAP2K6,MAPK12
MAP2K6,MAPK13
MAP2K6,MAPK14
MAP2K7,MAP3K7
MAP2K7,MAPK10
MAP2K7,MAPK11
MAP2K7,MAPK12
MAP2K7,MAPK13
MAP2K7,MAPK14
MAP2K7,MAPK8
MAP2K7,MAPK8IP3
MAP2K7,MAPK9
MAP3K1,CHUK
MAP3K1,IKBKB
MAP3K1,MAP2K1
MAP3K1,MAP2K2
MAP3K1,MAP2K3
MAP3K1,MAP2K4
MAP3K1,MAP2K6
MAP3K1,MAP2K7
MAP3K1,MAPK10
MAP3K1,MAPK11
MAP3K1,MAPK12
MAP3K1,MAPK13
MAP3K1,MAPK14
MAP3K1,MAPK8
MAP3K1,MAPK9
MAP3K1,NFKB1
MAP3K1,RELA
MAP3K11,MAP2K7
MAP3K11,MAPK8IP3
MAP3K12,MAP2K7
MAP3K13,MAP2K7
MAP3K14,CHUK
MAP3K14,IKBKB
MAP3K14,MAP3K7
MAP3K14,NFKB1
MAP3K14,NFKB2
MAP3K14,RELA
MAP3K14,RELB
MAP3K14,TAB1
MAP3K14,TAB2
MAP3K2,MAP2K3
MAP3K2,MAP2K6
MAP3K20,MAP2K7
MAP3K3,MAP2K3
MAP3K3,MAP2K5
MAP3K3,MAP2K6
MAP3K4,MAP2K3
MAP3K4,MAP2K6
MAP3K5,MAP2K3
MAP3K5,MAP2K4
MAP3K5,MAP2K6
MAP3K5,MAP2K7
MAP3K5,MAPK10
MAP3K5,MAPK11
MAP3K5,MAPK12
MAP3K5,MAPK13
MAP3K5,MAPK14
MAP3K5,MAPK8
MAP3K5,MAPK9
MAP3K6,MAP2K3
MAP3K6,MAP2K6
MAP3K7,CHUK
MAP3K7,IKBKB
MAP3K7,MAP2K3
MAP3K7,MAP2K4
MAP3K7,MAP2K6
MAP3K7,MAP2K7
MAP3K7,MAP3K14
MAP3K7,MAPK1
MAP3K7,MAPK10
MAP3K7,MAPK11
MAP3K7,MAPK12
MAP3K7,MAPK13
MAP3K7,MAPK14
MAP3K7,MAPK3
MAP3K7,MAPK8
MAP3K7,MAPK9
MAP3K7,NFKB1
MAP3K7,NLK
MAP3K7,PRKAA1
MAP3K7,PRKAA2
MAP3K7,PRKAB1
MAP3K7,PRKAB2
MAP3K7,PRKAG1
MAP3K7,PRKAG2
MAP3K7,PRKAG3
MAP3K7,RELA
MAP3K8,CHUK
MAP3K8,IKBKB
MAP3K8,MAP2K1
MAP3K8,MAP2K2
MAP3K8,MAP2K4
MAP3K8,MAP2K7
MAP3K8,MAP3K14
MAP3K8,NFKB1
MAP4K1,MAP3K11
MAP4K3,MAP3K1
MAP4K4,MAP3K1
MAPK1,ATF2
MAPK1,ATF4
MAPK1,ATF6B
MAPK1,ATP1A1
MAPK1,ATP1A2
MAPK1,ATP1A3
MAPK1,ATP1A4
MAPK1,ATP1B1
MAPK1,ATP1B2
MAPK1,ATP1B3
MAPK1,CCND1
MAPK1,CDKN1A
MAPK1,CEBPB
MAPK1,CREB1
MAPK1,CREB3
MAPK1,CREB3L1
MAPK1,CREB3L2
MAPK1,CREB3L3
MAPK1,CREB3L4
MAPK1,CREB5
MAPK1,EGR1
MAPK1,EIF4EBP1
MAPK1,ELK4
MAPK1,ESR1
MAPK1,ESR2
MAPK1,ETS1
MAPK1,ETS2
MAPK1,FOS
MAPK1,FOSB
MAPK1,FOSL1
MAPK1,FOXO1
MAPK1,FOXO3
MAPK1,FXYD2
MAPK1,HRAS
MAPK1,JAG1
MAPK1,JMJD7-PLA2G4B
MAPK1,JUN
MAPK1,JUND
MAPK1,KRAS
MAPK1,LAMTOR3
MAPK1,MAPT
MAPK1,MEF2C
MAPK1,MKNK1
MAPK1,MKNK2
MAPK1,MMP2
MAPK1,MMP9
MAPK1,MYC
MAPK1,NFKB1
MAPK1,NOS1
MAPK1,NRAS
MAPK1,PLA1A
MAPK1,PLA2G10
MAPK1,PLA2G12A
MAPK1,PLA2G12B
MAPK1,PLA2G1B
MAPK1,PLA2G2A
MAPK1,PLA2G2C
MAPK1,PLA2G2D
MAPK1,PLA2G2E
MAPK1,PLA2G2F
MAPK1,PLA2G3
MAPK1,PLA2G4A
MAPK1,PLA2G4B
MAPK1,PLA2G4C
MAPK1,PLA2G4D
MAPK1,PLA2G4E
MAPK1,PLA2G4F
MAPK1,PLA2G5
MAPK1,PLA2G6
MAPK1,PTGS2
MAPK1,RELA
MAPK1,RPS6KA1
MAPK1,RPS6KA2
MAPK1,RPS6KA4
MAPK1,RPS6KA5
MAPK1,RPS6KB1
MAPK1,RPS6KB2
MAPK1,SLC9A1
MAPK1,SMAD1
MAPK1,SMAD2
MAPK1,SMAD3
MAPK1,SMAD5
MAPK1,SMAD9
MAPK1,SPHK1
MAPK1,SPHK2
MAPK1,STAT1
MAPK1,STMN1
MAPK1,TBC1D7
MAPK1,TBX3
MAPK1,THRB
MAPK1,TP53
MAPK1,TSC1
MAPK1,TSC2
MAPK1,VEGFA
MAPK1,VEGFB
MAPK1,VEGFC
MAPK10,BAX
MAPK10,BCL2
MAPK10,CRK
MAPK10,CRKL
MAPK10,EGR1
MAPK10,FOS
MAPK10,FOSB
MAPK10,FOSL1
MAPK10,FOXO1
MAPK10,FOXO3
MAPK10,IRS1
MAPK10,IRS2
MAPK10,ITCH
MAPK10,JUN
MAPK10,JUND
MAPK10,MAPK11
MAPK10,MAPK12
MAPK10,MAPK13
MAPK10,MAPK14
MAPK10,MAPK8IP3
MAPK10,NFATC1
MAPK10,NFATC3
MAPK10,NFKB1
MAPK10,RELA
MAPK10,TP53
MAPK11,AKT1
MAPK11,AKT2
MAPK11,AKT3
MAPK11,ATF2
MAPK11,BAX
MAPK11,BCL2
MAPK11,CDC25B
MAPK11,CEBPB
MAPK11,DDIT3
MAPK11,ELK4
MAPK11,FOS
MAPK11,FOSB
MAPK11,FOSL1
MAPK11,FOXO1
MAPK11,FOXO3
MAPK11,JUN
MAPK11,JUND
MAPK11,MAPK1
MAPK11,MAPK3
MAPK11,MAPKAPK2
MAPK11,MAPKAPK3
MAPK11,MAPKAPK5
MAPK11,MAX
MAPK11,MEF2C
MAPK11,NFATC1
MAPK11,NFATC2
MAPK11,NFATC3
MAPK11,NFKB1
MAPK11,RELA
MAPK11,RPS6KA4
MAPK11,RPS6KA5
MAPK11,SMAD2
MAPK11,SMAD3
MAPK11,TP53
MAPK12,AKT1
MAPK12,AKT2
MAPK12,AKT3
MAPK12,ATF2
MAPK12,BAX
MAPK12,BCL2
MAPK12,CDC25B
MAPK12,CEBPB
MAPK12,DDIT3
MAPK12,ELK4
MAPK12,FOS
MAPK12,FOSB
MAPK12,FOSL1
MAPK12,FOXO1
MAPK12,FOXO3
MAPK12,JUN
MAPK12,JUND
MAPK12,MAPK1
MAPK12,MAPK3
MAPK12,MAPKAPK2
MAPK12,MAPKAPK3
MAPK12,MAPKAPK5
MAPK12,MAX
MAPK12,MEF2C
MAPK12,NFATC1
MAPK12,NFATC2
MAPK12,NFATC3
MAPK12,NFKB1
MAPK12,RELA
MAPK12,RPS6KA4
MAPK12,RPS6KA5
MAPK12,SMAD2
MAPK12,SMAD3
MAPK12,TP53
MAPK13,AKT1
MAPK13,AKT2
MAPK13,AKT3
MAPK13,ATF2
MAPK13,BAX
MAPK13,BCL2
MAPK13,CDC25B
MAPK13,CEBPB
MAPK13,DDIT3
MAPK13,ELK4
MAPK13,FOS
MAPK13,FOSB
MAPK13,FOSL1
MAPK13,FOXO1
MAPK13,FOXO3
MAPK13,JUN
MAPK13,JUND
MAPK13,MAPK1
MAPK13,MAPK3
MAPK13,MAPKAPK2
MAPK13,MAPKAPK3
MAPK13,MAPKAPK5
MAPK13,MAX
MAPK13,MEF2C
MAPK13,NFATC1
MAPK13,NFATC2
MAPK13,NFATC3
MAPK13,NFKB1
MAPK13,RELA
MAPK13,RPS6KA4
MAPK13,RPS6KA5
MAPK13,SMAD2
MAPK13,SMAD3
MAPK13,TP53
MAPK14,AKT1
MAPK14,AKT2
MAPK14,AKT3
MAPK14,ATF2
MAPK14,BAX
MAPK14,BCL2
MAPK14,CDC25B
MAPK14,CEBPB
MAPK14,DDIT3
MAPK14,ELK4
MAPK14,FOS
MAPK14,FOSB
MAPK14,FOSL1
MAPK14,FOXO1
MAPK14,FOXO3
MAPK14,JUN
MAPK14,JUND
MAPK14,MAPK1
MAPK14,MAPK3
MAPK14,MAPKAPK2
MAPK14,MAPKAPK3
MAPK14,MAPKAPK5
MAPK14,MAX
MAPK14,MEF2C
MAPK14,NFATC1
MAPK14,NFATC2
MAPK14,NFATC3
MAPK14,NFKB1
MAPK14,RELA
MAPK14,RPS6KA4
MAPK14,RPS6KA5
MAPK14,SMAD2
MAPK14,SMAD3
MAPK14,TP53
MAPK15,FOS
MAPK15,FOSB
MAPK15,FOSL1
MAPK15,JUN
MAPK15,JUND
MAPK3,ATF2
MAPK3,ATF4
MAPK3,ATF6B
MAPK3,ATP1A1
MAPK3,ATP1A2
MAPK3,ATP1A3
MAPK3,ATP1A4
MAPK3,ATP1B1
MAPK3,ATP1B2
MAPK3,ATP1B3
MAPK3,CCND1
MAPK3,CDKN1A
MAPK3,CEBPB
MAPK3,CREB1
MAPK3,CREB3
MAPK3,CREB3L1
MAPK3,CREB3L2
MAPK3,CREB3L3
MAPK3,CREB3L4
MAPK3,CREB5
MAPK3,EGR1
MAPK3,EIF4EBP1
MAPK3,ELK4
MAPK3,ESR1
MAPK3,ESR2
MAPK3,ETS1
MAPK3,ETS2
MAPK3,FOS
MAPK3,FOSB
MAPK3,FOSL1
MAPK3,FOXO1
MAPK3,FOXO3
MAPK3,FXYD2
MAPK3,HRAS
MAPK3,JAG1
MAPK3,JMJD7-PLA2G4B
